time,cat_name,state,lick,bout,water
2025-12-25 18:55:14.016,unknown,0,0,0,1.30066
2025-12-25 18:55:17.504,unknown,1,0,0,1.28068
2025-12-25 18:55:18.496,unknown,0,0,0,1.30203
2025-12-25 18:55:26.048,unknown,1,0,0,1.29905
2025-12-25 18:55:27.296,unknown,0,0,0,1.27859
2025-12-25 18:55:30.816,unknown,1,0,0,1.29953
2025-12-25 18:55:31.968,unknown,0,0,0,1.28092
2025-12-25 18:55:35.392,unknown,1,0,0,1.27794
2025-12-25 18:55:36.608,unknown,0,0,0,1.28535
2025-12-25 18:55:40.512,unknown,1,0,0,1.2885
2025-12-25 18:55:41.728,unknown,0,0,0,1.27899
2025-12-25 18:55:45.408,unknown,1,0,0,1.28664
2025-12-25 18:55:47.296,unknown,0,0,0,1.27851
2025-12-25 18:55:51.488,unknown,1,0,0,1.28439
2025-12-25 18:55:53.280,unknown,0,0,0,1.28245
2025-12-25 18:55:58.112,unknown,1,0,0,1.27843
2025-12-25 18:55:59.424,unknown,0,0,0,1.26022
2025-12-25 18:55:59.488,unknown,1,0,0,1.2669
2025-12-25 18:55:59.616,unknown,0,1,0,1.27883
2025-12-25 18:56:00.640,unknown,0,0,0,1.28028
2025-12-25 18:56:05.472,unknown,1,0,0,1.28358
2025-12-25 18:56:07.104,unknown,0,0,0,1.27569
2025-12-25 18:56:11.296,unknown,1,0,0,1.2839
2025-12-25 18:56:12.928,unknown,0,0,0,1.28237
2025-12-25 18:56:16.480,unknown,1,0,0,1.28519
2025-12-25 18:56:18.144,unknown,0,0,0,1.27843
2025-12-25 18:56:21.632,unknown,1,0,0,1.28262
2025-12-25 18:56:22.880,unknown,0,0,0,1.26344
2025-12-25 19:58:19.616,unknown,1,0,0,1.31259
2025-12-25 19:58:20.808,unknown,0,1,0,1.30679
2025-12-25 19:58:20.160,unknown,1,1,0,1.29607
2025-12-25 19:58:21.152,unknown,0,1,0,1.30203
2025-12-25 19:58:22.176,unknown,0,0,0,1.2976
2025-12-25 19:58:26.592,unknown,1,0,0,1.29792
